contrast_id,task,manipulation,contrast_kind,nuisance_type,split,cluster_id,positive_state_id,negative_state_id,orientation,behavior_effect,mapping_id,layers,hidden_width,matched_variables,unmatched_variables
bandit-continue_incentive-83ddfecec9c85770de34,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:21:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:21:stop=20:continue=-10,positive_is_more_persistence_promoting,0.5169221452893495,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:21"",""stop_payoff"":20}",
bandit-continue_incentive-ea3bc0bfb410cfde18cb,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:22:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:22:stop=-10:continue=-10,positive_is_more_persistence_promoting,1.75,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:22"",""stop_payoff"":-10}",
bandit-continue_incentive-d515cb44c3212df7e3a9,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:22:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:22:stop=0:continue=-10,positive_is_more_persistence_promoting,3.5,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:22"",""stop_payoff"":0}",
bandit-continue_incentive-7eea0b3c51eff8131d3f,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:22:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:22:stop=10:continue=-10,positive_is_more_persistence_promoting,2.6137329065581945,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:22"",""stop_payoff"":10}",
bandit-continue_incentive-2ad8957f6d37b9b363e4,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:22:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:22:stop=20:continue=-10,positive_is_more_persistence_promoting,0.8891057322714033,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:22"",""stop_payoff"":20}",
bandit-continue_incentive-298cf05a22295476c9e6,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:23:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:23:stop=-10:continue=-10,positive_is_more_persistence_promoting,1.7201472211659699,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:23"",""stop_payoff"":-10}",
bandit-continue_incentive-906c18a7565cd5cc7ac1,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:23:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:23:stop=0:continue=-10,positive_is_more_persistence_promoting,3.659712049206888,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:23"",""stop_payoff"":0}",
bandit-continue_incentive-2720cf1dcc01cbfd4c2f,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:23:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:23:stop=10:continue=-10,positive_is_more_persistence_promoting,2.973028123528259,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:23"",""stop_payoff"":10}",
bandit-continue_incentive-7ff3795084b0ad75f3ee,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:23:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:23:stop=20:continue=-10,positive_is_more_persistence_promoting,0.7767214521262282,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:23"",""stop_payoff"":20}",
bandit-continue_incentive-0b82e8331ff7e4d09043,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:24:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:24:stop=-10:continue=-10,positive_is_more_persistence_promoting,1.9842529534373732,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:24"",""stop_payoff"":-10}",
bandit-continue_incentive-50ef5505cc26e29700eb,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:24:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:24:stop=0:continue=-10,positive_is_more_persistence_promoting,3.5436655838544624,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:24"",""stop_payoff"":0}",
bandit-continue_incentive-6a384fec781ca55333d6,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:24:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:24:stop=10:continue=-10,positive_is_more_persistence_promoting,2.7387329065581945,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:24"",""stop_payoff"":10}",
bandit-continue_incentive-26d93a486eb5580e2f69,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:24:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:24:stop=20:continue=-10,positive_is_more_persistence_promoting,0.552816624342686,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:24"",""stop_payoff"":20}",
bandit-continue_incentive-2fe2f0b1b489091599f9,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:25:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:25:stop=-10:continue=-10,positive_is_more_persistence_promoting,1.9525981283334843,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:25"",""stop_payoff"":-10}",
bandit-continue_incentive-f9a0715f0c624db43a70,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:25:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:25:stop=0:continue=-10,positive_is_more_persistence_promoting,3.686214676686948,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:25"",""stop_payoff"":0}",
bandit-continue_incentive-810db91ad1a143a18509,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:25:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:25:stop=10:continue=-10,positive_is_more_persistence_promoting,2.7309967341700343,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:25"",""stop_payoff"":10}",
bandit-continue_incentive-5d2287487ba3da077b77,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:25:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:25:stop=20:continue=-10,positive_is_more_persistence_promoting,0.6391057322714033,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:25"",""stop_payoff"":20}",
bandit-continue_incentive-ec29f7a4284b56dfb01b,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:3:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:3:stop=-10:continue=-10,positive_is_more_persistence_promoting,2.3635268138732926,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:3"",""stop_payoff"":-10}",
bandit-continue_incentive-a9c7b55afdd9ecd7e8ab,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:3:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:3:stop=0:continue=-10,positive_is_more_persistence_promoting,4.171659340530766,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:3"",""stop_payoff"":0}",
bandit-continue_incentive-01750a65d6ac7b675ee1,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:3:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:3:stop=10:continue=-10,positive_is_more_persistence_promoting,2.579059613754147,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:3"",""stop_payoff"":10}",
bandit-continue_incentive-a1ab8b6e85e0915ac107,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:3:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:3:stop=20:continue=-10,positive_is_more_persistence_promoting,0.35368317537580296,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:3"",""stop_payoff"":20}",
bandit-continue_incentive-cb9005d46f686920ec90,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:4:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:4:stop=-10:continue=-10,positive_is_more_persistence_promoting,0.9873842801451751,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:4"",""stop_payoff"":-10}",
bandit-continue_incentive-a31741ddbead113eac12,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:4:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:4:stop=0:continue=-10,positive_is_more_persistence_promoting,3.7286511519287657,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:4"",""stop_payoff"":0}",
bandit-continue_incentive-753a76e4718ab97ea4ef,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:4:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:4:stop=10:continue=-10,positive_is_more_persistence_promoting,2.334151637395234,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:4"",""stop_payoff"":10}",
bandit-continue_incentive-be1dabf92d88233ad8d0,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:4:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:4:stop=20:continue=-10,positive_is_more_persistence_promoting,-0.09802812352825896,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:4"",""stop_payoff"":20}",
bandit-continue_incentive-490f2476cdbb79d0cfa2,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:5:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:5:stop=-10:continue=-10,positive_is_more_persistence_promoting,1.9204619235310858,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:5"",""stop_payoff"":-10}",
bandit-continue_incentive-3524895f67b98e8a0623,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:5:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:5:stop=0:continue=-10,positive_is_more_persistence_promoting,4.405912293968139,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:5"",""stop_payoff"":0}",
bandit-continue_incentive-d6afd88c7ef540e0c78c,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:5:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:5:stop=10:continue=-10,positive_is_more_persistence_promoting,2.454675620241332,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:5"",""stop_payoff"":10}",
bandit-continue_incentive-016620deff4e4560c498,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:5:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:5:stop=20:continue=-10,positive_is_more_persistence_promoting,-0.2600497311823915,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:5"",""stop_payoff"":20}",
bandit-continue_incentive-002e78ce9099b49aa39a,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:6:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:6:stop=-10:continue=-10,positive_is_more_persistence_promoting,1.25,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:6"",""stop_payoff"":-10}",
bandit-continue_incentive-ef8169bd48d45a6ac204,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:6:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:6:stop=0:continue=-10,positive_is_more_persistence_promoting,3.4596478860988,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:6"",""stop_payoff"":0}",
bandit-continue_incentive-9b99bbd6cde5533fbd07,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:6:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:6:stop=10:continue=-10,positive_is_more_persistence_promoting,2.4730628795841127,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:6"",""stop_payoff"":10}",
bandit-continue_incentive-ee58a7ce4421690ef540,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:6:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:6:stop=20:continue=-10,positive_is_more_persistence_promoting,0.3839535346475742,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:6"",""stop_payoff"":20}",
bandit-continue_incentive-83effbb8e43c36d8731d,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:7:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:7:stop=-10:continue=-10,positive_is_more_persistence_promoting,1.5712644078693394,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:7"",""stop_payoff"":-10}",
bandit-continue_incentive-133c0af3dea7242f0e9c,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:7:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:7:stop=0:continue=-10,positive_is_more_persistence_promoting,3.7817176889400663,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:7"",""stop_payoff"":0}",
bandit-continue_incentive-4703d7a2a303508db672,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:7:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:7:stop=10:continue=-10,positive_is_more_persistence_promoting,2.8297559656904916,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:7"",""stop_payoff"":10}",
bandit-continue_incentive-a8dadc35a6872fbbf583,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:7:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:7:stop=20:continue=-10,positive_is_more_persistence_promoting,0.1350497311823915,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:7"",""stop_payoff"":20}",
bandit-continue_incentive-cadbc021a591f1a6a9a7,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:8:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:8:stop=-10:continue=-10,positive_is_more_persistence_promoting,1.4858942677285967,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:8"",""stop_payoff"":-10}",
bandit-continue_incentive-6f3d9eb082bc09ac4e96,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:8:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:8:stop=0:continue=-10,positive_is_more_persistence_promoting,3.7966593405307663,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:8"",""stop_payoff"":0}",
bandit-continue_incentive-6e4954fda3531220c4aa,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:8:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:8:stop=10:continue=-10,positive_is_more_persistence_promoting,2.427954168115104,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:8"",""stop_payoff"":10}",
bandit-continue_incentive-f43b2d536bd7759ba985,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:8:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:8:stop=20:continue=-10,positive_is_more_persistence_promoting,0.033296139395112334,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:8"",""stop_payoff"":20}",
bandit-continue_incentive-07bd1fccbc03a995a43a,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:9:stop=-10:continue=10,seed-52036-pa-0.65-pb-0.20:9:stop=-10:continue=-10,positive_is_more_persistence_promoting,1.9732785478737718,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:9"",""stop_payoff"":-10}",
bandit-continue_incentive-da57a1cceafebad05e5a,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:9:stop=0:continue=10,seed-52036-pa-0.65-pb-0.20:9:stop=0:continue=-10,positive_is_more_persistence_promoting,3.8241453102316285,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:9"",""stop_payoff"":0}",
bandit-continue_incentive-b305643788c4cd2553b1,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:9:stop=10:continue=10,seed-52036-pa-0.65-pb-0.20:9:stop=10:continue=-10,positive_is_more_persistence_promoting,2.7096478860988,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:9"",""stop_payoff"":10}",
bandit-continue_incentive-987ba1e93a8fbd426a7d,bandit,continue_incentive,persistence,,test,seed-52036-pa-0.65-pb-0.20,seed-52036-pa-0.65-pb-0.20:9:stop=20:continue=10,seed-52036-pa-0.65-pb-0.20:9:stop=20:continue=-10,positive_is_more_persistence_promoting,0.1149502688176085,,32,2560,"{""base_state_id"":""seed-52036-pa-0.65-pb-0.20:9"",""stop_payoff"":20}",
bandit-continue_incentive-0e44cbf14def22327d8e,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:0:stop=-10:continue=10,seed-52041-pa-0.35-pb-0.35:0:stop=-10:continue=-10,positive_is_more_persistence_promoting,1.4412617796228488,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:0"",""stop_payoff"":-10}",
bandit-continue_incentive-b56790d6b5a664f96999,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:0:stop=0:continue=10,seed-52041-pa-0.35-pb-0.35:0:stop=0:continue=-10,positive_is_more_persistence_promoting,1.9015153594413263,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:0"",""stop_payoff"":0}",
bandit-continue_incentive-c7ef0ea0a3386bdd58de,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:0:stop=10:continue=10,seed-52041-pa-0.35-pb-0.35:0:stop=10:continue=-10,positive_is_more_persistence_promoting,1.2657459762602272,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:0"",""stop_payoff"":10}",
bandit-continue_incentive-278fb3082f3651483bce,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:0:stop=20:continue=10,seed-52041-pa-0.35-pb-0.35:0:stop=20:continue=-10,positive_is_more_persistence_promoting,0.0,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:0"",""stop_payoff"":20}",
bandit-continue_incentive-c60802306d66d51b833a,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:1:stop=-10:continue=10,seed-52041-pa-0.35-pb-0.35:1:stop=-10:continue=-10,positive_is_more_persistence_promoting,2.7765153594413263,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:1"",""stop_payoff"":-10}",
bandit-continue_incentive-c254bcc45cf218032028,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:1:stop=0:continue=10,seed-52041-pa-0.35-pb-0.35:1:stop=0:continue=-10,positive_is_more_persistence_promoting,5.712010384129567,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:1"",""stop_payoff"":0}",
bandit-continue_incentive-6176ff008abee008697f,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:1:stop=10:continue=10,seed-52041-pa-0.35-pb-0.35:1:stop=10:continue=-10,positive_is_more_persistence_promoting,3.0917038606048877,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:1"",""stop_payoff"":10}",
bandit-continue_incentive-589bafce6dc123a37e46,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:1:stop=20:continue=10,seed-52041-pa-0.35-pb-0.35:1:stop=20:continue=-10,positive_is_more_persistence_promoting,0.699485266939778,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:1"",""stop_payoff"":20}",
bandit-continue_incentive-a804c69813fb350505ba,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:10:stop=-10:continue=10,seed-52041-pa-0.35-pb-0.35:10:stop=-10:continue=-10,positive_is_more_persistence_promoting,2.1848114988364387,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:10"",""stop_payoff"":-10}",
bandit-continue_incentive-e6c707ebd5dea32d5d3a,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:10:stop=0:continue=10,seed-52041-pa-0.35-pb-0.35:10:stop=0:continue=-10,positive_is_more_persistence_promoting,4.499793907315098,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:10"",""stop_payoff"":0}",
bandit-continue_incentive-89e166c68d14166c0533,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:10:stop=10:continue=10,seed-52041-pa-0.35-pb-0.35:10:stop=10:continue=-10,positive_is_more_persistence_promoting,2.75,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:10"",""stop_payoff"":10}",
bandit-continue_incentive-d01e35b70d5da7f67b07,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:10:stop=20:continue=10,seed-52041-pa-0.35-pb-0.35:10:stop=20:continue=-10,positive_is_more_persistence_promoting,1.0267214521262282,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:10"",""stop_payoff"":20}",
bandit-continue_incentive-5f6be3144b6add32a2c8,bandit,continue_incentive,persistence,,test,seed-52041-pa-0.35-pb-0.35,seed-52041-pa-0.35-pb-0.35:11:stop=-10:continue=10,seed-52041-pa-0.35-pb-0.35:11:stop=-10:continue=-10,positive_is_more_persistence_promoting,2.2063000543806055,,32,2560,"{""base_state_id"":""seed-52041-pa-0.35-pb-0.35:11"",""stop_payoff"":-10}",
