action_lag_1,action_lag_2,action_lag_3,action_lag_5,bayes_a,bayes_b,bayes_best,bayes_gap,continue,cost_pressure,cumulative_progress,cumulative_score,disengagement_evidence,episode_id,estimated_continue_value,estimated_outside_value,failure_streak,log_round,mapping_id,normalized_time,oracle_continue_value,oracle_outside_value,oracle_p_a,oracle_p_b,oracle_relative_value,oracle_termination_advantage,outcome_after_choice,outcome_lag_1,outcome_lag_2,outcome_lag_3,outcome_lag_5,p_continue,p_disengage,pair_id,persistence_logit,previous_choice,previous_outcome,progress_evidence,relative_value,round,rw_a,rw_b,rw_best,rw_gap,second_previous_choice,semantic_choice,split,state_id,success_streak,task,task_bandit,task_foraging,task_solvability,termination_advantage
1.0,1.0,1.0,1.0,1.75,0.5,1.75,1.25,1,0.0,29.0,29.0,-1.75,seed-12030-pa-0.65-pb-0.50,1.75,0.0,3.0,2.9444389791664403,bandit_abc,0.9473684210526315,1.25,0.0,0.65,0.5,1.25,1.25,3.0,-2.0,-2.0,-2.0,3.0,0.8820378341323114,0.11796216586768862,seed-12030-pa-0.65-pb-0.50,2.0118710061149017,1.0,-2.0,-2.0,1.75,18,0.182464599609375,-0.90625,0.182464599609375,1.088714599609375,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:18,0.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,1.75,0.8571428571428572,1.75,0.8928571428571428,1,0.0,32.0,32.0,-1.75,seed-12030-pa-0.65-pb-0.50,1.75,0.0,0.0,2.995732273553991,bandit_abc,0.95,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,3.0,-2.0,-2.0,3.0,0.9969367905143325,0.0030632094856675655,seed-12030-pa-0.65-pb-0.50,5.785224150438086,1.0,3.0,3.0,1.75,19,0.182464599609375,1.046875,1.046875,0.864410400390625,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:19,1.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,1.5294117647058822,0.8571428571428572,1.5294117647058822,0.672268907563025,1,0.0,30.0,30.0,-1.5294117647058822,seed-12030-pa-0.65-pb-0.50,1.5294117647058822,0.0,1.0,3.044522437723423,bandit_abc,0.9523809523809523,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,3.0,-2.0,-2.0,0.9855723635103922,0.014427636489607766,seed-12030-pa-0.65-pb-0.50,4.224076984180108,1.0,-2.0,-2.0,1.5294117647058822,20,-0.9087677001953125,1.046875,1.046875,1.9556427001953125,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:20,0.0,bandit,1.0,0.0,0.0,1.5294117647058822
1.0,1.0,1.0,1.0,1.5294117647058822,0.5,1.5294117647058822,1.0294117647058822,1,0.0,28.0,28.0,-1.5294117647058822,seed-12030-pa-0.65-pb-0.50,1.5294117647058822,0.0,2.0,3.091042453358316,bandit_abc,0.9545454545454546,1.25,0.0,0.65,0.5,1.25,1.25,3.0,-2.0,-2.0,3.0,-2.0,0.9777116383746002,0.022288361625399804,seed-12030-pa-0.65-pb-0.50,3.781150136248314,1.0,-2.0,-2.0,1.5294117647058822,21,-0.9087677001953125,-0.4765625,-0.4765625,0.4322052001953125,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:21,0.0,bandit,1.0,0.0,0.0,1.5294117647058822
1.0,1.0,1.0,1.0,1.5294117647058822,0.7777777777777777,1.5294117647058822,0.7516339869281046,1,0.0,31.0,31.0,-1.5294117647058822,seed-12030-pa-0.65-pb-0.50,1.5294117647058822,0.0,0.0,3.1354942159291497,bandit_abc,0.9565217391304348,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,-2.0,-2.0,-2.0,0.9962749368859115,0.003725063114088508,seed-12030-pa-0.65-pb-0.50,5.58893946547494,1.0,3.0,3.0,1.5294117647058822,22,-0.9087677001953125,1.26171875,1.26171875,2.1704864501953125,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:22,1.0,bandit,1.0,0.0,0.0,1.5294117647058822
1.0,1.0,1.0,1.0,1.6111111111111112,0.7777777777777777,1.6111111111111112,0.8333333333333335,1,0.0,34.0,34.0,-1.6111111111111112,seed-12030-pa-0.65-pb-0.50,1.6111111111111112,0.0,0.0,3.1780538303479458,bandit_abc,0.9583333333333334,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,-2.0,3.0,0.9948708606206003,0.005129139379399687,seed-12030-pa-0.65-pb-0.50,5.267675057605601,1.0,3.0,3.0,1.6111111111111112,23,1.0456161499023438,1.26171875,1.26171875,0.21610260009765625,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:23,2.0,bandit,1.0,0.0,0.0,1.6111111111111112
1.0,1.0,1.0,1.0,1.6842105263157894,0.7777777777777777,1.6842105263157894,0.9064327485380117,1,0.0,37.0,37.0,-1.6842105263157894,seed-12030-pa-0.65-pb-0.50,1.6842105263157894,0.0,0.0,3.2188758248682006,bandit_abc,0.96,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,3.0,-2.0,0.9962037429358458,0.003796257064154314,seed-12030-pa-0.65-pb-0.50,5.5699361996449746,1.0,3.0,3.0,1.6842105263157894,24,2.022808074951172,1.26171875,2.022808074951172,0.7610893249511719,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:24,3.0,bandit,1.0,0.0,0.0,1.6842105263157894
1.0,1.0,1.0,1.0,1.75,0.7777777777777777,1.75,0.9722222222222223,1,0.0,40.0,40.0,-1.75,seed-12030-pa-0.65-pb-0.50,1.75,0.0,0.0,3.258096538021482,bandit_abc,0.9615384615384616,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,3.0,3.0,3.0,-2.0,0.9956662012231164,0.004333798776883599,seed-12030-pa-0.65-pb-0.50,5.436967589003199,1.0,3.0,3.0,1.75,25,2.511404037475586,1.26171875,2.511404037475586,1.249685287475586,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:25,4.0,bandit,1.0,0.0,0.0,1.75
1.0,1.0,1.0,1.0,1.5714285714285716,0.7777777777777777,1.5714285714285716,0.7936507936507939,1,0.0,38.0,38.0,-1.5714285714285716,seed-12030-pa-0.65-pb-0.50,1.5714285714285716,0.0,1.0,3.295836866004329,bandit_abc,0.9629629629629629,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,3.0,3.0,3.0,0.9907944513247696,0.00920554867523025,seed-12030-pa-0.65-pb-0.50,4.67870067827652,1.0,-2.0,-2.0,1.5714285714285716,26,0.25570201873779297,1.26171875,1.26171875,1.006016731262207,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:26,0.0,bandit,1.0,0.0,0.0,1.5714285714285716
1.0,1.0,1.0,1.0,1.4090909090909092,0.7777777777777777,1.4090909090909092,0.6313131313131315,1,0.0,36.0,36.0,-1.4090909090909092,seed-12030-pa-0.65-pb-0.50,1.4090909090909092,0.0,2.0,3.332204510175204,bandit_abc,0.9642857142857143,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,-2.0,3.0,3.0,0.974620917065406,0.0253790829345939,seed-12030-pa-0.65-pb-0.50,3.6481232641398407,1.0,-2.0,-2.0,1.4090909090909092,27,-0.8721489906311035,1.26171875,1.26171875,2.1338677406311035,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:27,0.0,bandit,1.0,0.0,0.0,1.4090909090909092
1.0,1.0,1.0,1.0,1.4090909090909092,0.5,1.4090909090909092,0.9090909090909092,1,0.0,34.0,34.0,-1.4090909090909092,seed-12030-pa-0.65-pb-0.50,1.4090909090909092,0.0,3.0,3.367295829986474,bandit_abc,0.9655172413793104,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,-2.0,-2.0,3.0,0.9867871130462106,0.013212886953789414,seed-12030-pa-0.65-pb-0.50,4.313261687518224,1.0,-2.0,-2.0,1.4090909090909092,28,-0.8721489906311035,-0.369140625,-0.369140625,0.5030083656311035,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:28,0.0,bandit,1.0,0.0,0.0,1.4090909090909092
1.0,1.0,1.0,1.0,1.2608695652173911,0.5,1.2608695652173911,0.7608695652173911,1,0.0,32.0,32.0,-1.2608695652173911,seed-12030-pa-0.65-pb-0.50,1.2608695652173911,0.0,4.0,3.4011973816621555,bandit_abc,0.9666666666666667,1.25,0.0,0.65,0.5,1.25,1.25,3.0,-2.0,-2.0,-2.0,3.0,0.9890953241314047,0.010904675868595353,seed-12030-pa-0.65-pb-0.50,4.50759903531717,1.0,-2.0,-2.0,1.2608695652173911,29,-1.4360744953155518,-0.369140625,-0.369140625,1.0669338703155518,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:29,0.0,bandit,1.0,0.0,0.0,1.2608695652173911
1.0,1.0,1.0,1.0,1.2608695652173911,0.7272727272727271,1.2608695652173911,0.5335968379446641,1,0.0,35.0,35.0,-1.2608695652173911,seed-12030-pa-0.65-pb-0.50,1.2608695652173911,0.0,0.0,3.4339872044851463,bandit_abc,0.967741935483871,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,-2.0,-2.0,-2.0,0.997737318604059,0.0022626813959411318,seed-12030-pa-0.65-pb-0.50,6.08893946547494,1.0,3.0,3.0,1.2608695652173911,30,-1.4360744953155518,1.3154296875,1.3154296875,2.7515041828155518,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:30,1.0,bandit,1.0,0.0,0.0,1.2608695652173911
1.0,1.0,1.0,1.0,1.3333333333333335,0.7272727272727271,1.3333333333333335,0.6060606060606064,1,0.0,38.0,38.0,-1.3333333333333335,seed-12030-pa-0.65-pb-0.50,1.3333333333333335,0.0,0.0,3.4657359027997265,bandit_abc,0.96875,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,-2.0,-2.0,0.996747931186633,0.0032520688133669553,seed-12030-pa-0.65-pb-0.50,5.725206558916746,1.0,3.0,3.0,1.3333333333333335,31,0.7819627523422241,1.3154296875,1.3154296875,0.5334669351577759,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:31,2.0,bandit,1.0,0.0,0.0,1.3333333333333335
1.0,1.0,1.0,1.0,1.4,0.7272727272727271,1.4,0.6727272727272728,1,0.0,41.0,41.0,-1.4,seed-12030-pa-0.65-pb-0.50,1.4,0.0,0.0,3.4965075614664802,bandit_abc,0.9696969696969697,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,3.0,3.0,3.0,-2.0,0.9965976548171709,0.0034023451828288608,seed-12030-pa-0.65-pb-0.50,5.679882179158078,1.0,3.0,3.0,1.4,32,1.890981376171112,1.3154296875,1.890981376171112,0.5755516886711121,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:32,3.0,bandit,1.0,0.0,0.0,1.4
1.0,1.0,1.0,1.0,1.2692307692307692,0.7272727272727271,1.2692307692307692,0.5419580419580421,1,0.0,39.0,39.0,-1.2692307692307692,seed-12030-pa-0.65-pb-0.50,1.2692307692307692,0.0,1.0,3.5263605246161616,bandit_abc,0.9705882352941176,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,3.0,3.0,-2.0,0.9957260742935585,0.004273925706441346,seed-12030-pa-0.65-pb-0.50,5.450939419878843,1.0,-2.0,-2.0,1.2692307692307692,33,-0.05450931191444397,1.3154296875,1.3154296875,1.369938999414444,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:33,0.0,bandit,1.0,0.0,0.0,1.2692307692307692
1.0,1.0,1.0,1.0,1.2692307692307692,0.5,1.2692307692307692,0.7692307692307692,1,0.0,37.0,37.0,-1.2692307692307692,seed-12030-pa-0.65-pb-0.50,1.2692307692307692,0.0,2.0,3.5553480614894135,bandit_abc,0.9714285714285714,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,-2.0,3.0,3.0,0.992972970824731,0.0070270291752689285,seed-12030-pa-0.65-pb-0.50,4.950939419878843,1.0,-2.0,-2.0,1.2692307692307692,34,-0.05450931191444397,-0.34228515625,-0.05450931191444397,0.28777584433555603,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:34,0.0,bandit,1.0,0.0,0.0,1.2692307692307692
1.0,1.0,1.0,1.0,1.2692307692307692,0.3076923076923075,1.2692307692307692,0.9615384615384617,1,0.0,35.0,35.0,-1.2692307692307692,seed-12030-pa-0.65-pb-0.50,1.2692307692307692,0.0,3.0,3.58351893845611,bandit_abc,0.9722222222222222,1.25,0.0,0.65,0.5,1.25,1.25,3.0,-2.0,-2.0,-2.0,3.0,0.9911937172923064,0.00880628270769345,seed-12030-pa-0.65-pb-0.50,4.7234445810050545,1.0,-2.0,-2.0,1.2692307692307692,35,-0.05450931191444397,-1.171142578125,-0.05450931191444397,1.116633266210556,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:35,0.0,bandit,1.0,0.0,0.0,1.2692307692307692
1.0,1.0,1.0,1.0,1.2692307692307692,0.5,1.2692307692307692,0.7692307692307692,1,0.0,38.0,38.0,-1.2692307692307692,seed-12030-pa-0.65-pb-0.50,1.2692307692307692,0.0,0.0,3.6109179126442243,bandit_abc,0.972972972972973,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,3.0,-2.0,-2.0,3.0,0.9979481665718323,0.0020518334281675963,seed-12030-pa-0.65-pb-0.50,6.186967589003199,1.0,3.0,3.0,1.2692307692307692,36,-0.05450931191444397,0.9144287109375,0.9144287109375,0.968938022851944,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:36,1.0,bandit,1.0,0.0,0.0,1.2692307692307692
1.0,1.0,1.0,1.0,1.1481481481481484,0.5,1.1481481481481484,0.6481481481481484,1,0.0,36.0,36.0,-1.1481481481481484,seed-12030-pa-0.65-pb-0.50,1.1481481481481484,0.0,1.0,3.6375861597263857,bandit_abc,0.9736842105263158,1.25,0.0,0.65,0.5,1.25,1.25,3.0,-2.0,3.0,-2.0,-2.0,0.9950983109503272,0.004901689049672921,seed-12030-pa-0.65-pb-0.50,5.313261687518224,1.0,-2.0,-2.0,1.1481481481481484,37,-1.027254655957222,0.9144287109375,0.9144287109375,1.941683366894722,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:37,0.0,bandit,1.0,0.0,0.0,1.1481481481481484
1.0,1.0,1.0,1.0,1.2142857142857144,0.5,1.2142857142857144,0.7142857142857144,1,0.0,39.0,39.0,-1.2142857142857144,seed-12030-pa-0.65-pb-0.50,1.2142857142857144,0.0,0.0,3.6635616461296463,bandit_abc,0.9743589743589743,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,3.0,-2.0,3.0,-2.0,0.9973669282101596,0.0026330717898402365,seed-12030-pa-0.65-pb-0.50,5.936967589003199,1.0,3.0,3.0,1.2142857142857144,38,0.986372672021389,0.9144287109375,0.986372672021389,0.07194396108388901,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:38,1.0,bandit,1.0,0.0,0.0,1.2142857142857144
1.0,1.0,1.0,1.0,1.103448275862069,0.5,1.103448275862069,0.603448275862069,1,0.0,37.0,37.0,-1.103448275862069,seed-12030-pa-0.65-pb-0.50,1.103448275862069,0.0,1.0,3.6888794541139363,bandit_abc,0.975,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,3.0,-2.0,-2.0,0.9948985870759728,0.005101412924027136,seed-12030-pa-0.65-pb-0.50,5.273123264139841,1.0,-2.0,-2.0,1.103448275862069,39,-0.5068136639893055,0.9144287109375,0.9144287109375,1.4212423749268055,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:39,0.0,bandit,1.0,0.0,0.0,1.103448275862069
1.0,1.0,1.0,1.0,1.103448275862069,0.3333333333333335,1.103448275862069,0.7701149425287355,1,0.0,35.0,35.0,-1.103448275862069,seed-12030-pa-0.65-pb-0.50,1.103448275862069,0.0,2.0,3.713572066704308,bandit_abc,0.975609756097561,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,-2.0,3.0,3.0,0.9919440974017935,0.008055902598206599,seed-12030-pa-0.65-pb-0.50,4.813261687518224,1.0,-2.0,-2.0,1.103448275862069,40,-0.5068136639893055,-0.54278564453125,-0.5068136639893055,0.035971980541944504,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:40,0.0,bandit,1.0,0.0,0.0,1.103448275862069
1.0,1.0,1.0,1.0,1.103448275862069,0.1875,1.103448275862069,0.915948275862069,1,0.0,33.0,33.0,-1.103448275862069,seed-12030-pa-0.65-pb-0.50,1.103448275862069,0.0,3.0,3.7376696182833684,bandit_abc,0.9761904761904762,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,-2.0,-2.0,-2.0,0.9928235251538893,0.007176474846110787,seed-12030-pa-0.65-pb-0.50,4.92974463538566,1.0,-2.0,-2.0,1.103448275862069,41,-0.5068136639893055,-1.271392822265625,-0.5068136639893055,0.7645791582763195,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:41,0.0,bandit,1.0,0.0,0.0,1.103448275862069
1.0,1.0,1.0,1.0,1.103448275862069,0.0588235294117645,1.103448275862069,1.0446247464503045,1,0.0,31.0,31.0,-1.103448275862069,seed-12030-pa-0.65-pb-0.50,1.103448275862069,0.0,4.0,3.7612001156935624,bandit_abc,0.9767441860465116,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,-2.0,-2.0,3.0,0.9908039681786085,0.009196031821391604,seed-12030-pa-0.65-pb-0.50,4.67974463538566,1.0,-2.0,-2.0,1.103448275862069,42,-0.5068136639893055,-1.6356964111328125,-0.5068136639893055,1.128882747143507,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:42,0.0,bandit,1.0,0.0,0.0,1.103448275862069
1.0,1.0,1.0,1.0,1.0,0.0588235294117645,1.0,0.9411764705882355,1,0.0,29.0,29.0,-1.0,seed-12030-pa-0.65-pb-0.50,1.0,0.0,5.0,3.784189633918261,bandit_abc,0.9772727272727273,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,-2.0,-2.0,-2.0,-2.0,0.995269944118029,0.004730055881971092,seed-12030-pa-0.65-pb-0.50,5.349076984180108,1.0,-2.0,-2.0,1.0,43,-1.2534068319946527,-1.6356964111328125,-1.2534068319946527,0.38228957913815975,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:43,0.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,-0.05555555555555558,1.0,1.0555555555555556,1,0.0,27.0,27.0,-1.0,seed-12030-pa-0.65-pb-0.50,1.0,0.0,6.0,3.8066624897703196,bandit_abc,0.9777777777777777,1.25,0.0,0.65,0.5,1.25,1.25,3.0,-2.0,-2.0,-2.0,-2.0,0.9933856078172515,0.0066143921827485,seed-12030-pa-0.65-pb-0.50,5.011871006114902,1.0,-2.0,-2.0,1.0,44,-1.2534068319946527,-1.8178482055664062,-1.2534068319946527,0.5644413735717535,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:44,0.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0,0.10526315789473673,1.0,0.8947368421052633,1,0.0,30.0,30.0,-1.0,seed-12030-pa-0.65-pb-0.50,1.0,0.0,0.0,3.828641396489095,bandit_abc,0.9782608695652174,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,3.0,-2.0,-2.0,-2.0,0.9957004504553687,0.004299549544631431,seed-12030-pa-0.65-pb-0.50,5.4449361996449746,1.0,3.0,3.0,1.0,45,-1.2534068319946527,0.5910758972167969,0.5910758972167969,1.8444827292114496,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:45,1.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,0.903225806451613,0.10526315789473673,0.903225806451613,0.7979626485568763,1,0.0,28.0,28.0,-0.903225806451613,seed-12030-pa-0.65-pb-0.50,0.903225806451613,0.0,1.0,3.8501476017100584,bandit_abc,0.9787234042553191,1.25,0.0,0.65,0.5,1.25,1.25,3.0,-2.0,3.0,-2.0,-2.0,0.9954953186463997,0.004504681353600236,seed-12030-pa-0.65-pb-0.50,5.398123264139841,1.0,-2.0,-2.0,0.903225806451613,46,-1.6267034159973264,0.5910758972167969,0.5910758972167969,2.2177793132141232,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:46,0.0,bandit,1.0,0.0,0.0,0.903225806451613
1.0,1.0,1.0,1.0,0.903225806451613,0.25,0.903225806451613,0.653225806451613,1,0.0,31.0,31.0,-0.903225806451613,seed-12030-pa-0.65-pb-0.50,0.903225806451613,0.0,0.0,3.871201010907891,bandit_abc,0.9791666666666666,1.25,0.0,0.65,0.5,1.25,1.25,-2.0,3.0,-2.0,3.0,-2.0,0.9976591140479178,0.0023408859520822048,seed-12030-pa-0.65-pb-0.50,6.054882179158078,1.0,3.0,3.0,0.903225806451613,47,-1.6267034159973264,1.7955379486083984,1.7955379486083984,3.422241364605725,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:47,1.0,bandit,1.0,0.0,0.0,0.903225806451613
1.0,1.0,1.0,1.0,0.8125,0.25,0.8125,0.5625,1,0.0,29.0,29.0,-0.8125,seed-12030-pa-0.65-pb-0.50,0.8125,0.0,1.0,3.8918202981106265,bandit_abc,0.9795918367346939,1.25,0.0,0.65,0.5,1.25,1.25,3.0,-2.0,3.0,-2.0,-2.0,0.9968646400396949,0.00313535996030515,seed-12030-pa-0.65-pb-0.50,5.761871006114902,1.0,-2.0,-2.0,0.8125,48,-1.8133517079986632,1.7955379486083984,1.7955379486083984,3.6088896566070616,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:48,0.0,bandit,1.0,0.0,0.0,0.8125
1.0,1.0,1.0,1.0,0.8787878787878789,0.25,0.8787878787878789,0.6287878787878789,1,0.0,32.0,32.0,-0.8787878787878789,seed-12030-pa-0.65-pb-0.50,0.8787878787878789,0.0,0.0,3.912023005428146,bandit_abc,0.98,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,-2.0,3.0,3.0,0.9969773295987199,0.0030226704012802363,seed-12030-pa-0.65-pb-0.50,5.79858735157374,1.0,3.0,3.0,0.8787878787878789,49,0.5933241460006684,1.7955379486083984,1.7955379486083984,1.20221380260773,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:49,1.0,bandit,1.0,0.0,0.0,0.8787878787878789
1.0,1.0,1.0,1.0,0.9411764705882355,0.25,0.9411764705882355,0.6911764705882355,1,0.0,35.0,35.0,-0.9411764705882355,seed-12030-pa-0.65-pb-0.50,0.9411764705882355,0.0,0.0,3.9318256327243257,bandit_abc,0.9803921568627451,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,-2.0,-2.0,0.9956080806756119,0.004391919324388306,seed-12030-pa-0.65-pb-0.50,5.42358735157374,1.0,3.0,3.0,0.9411764705882355,50,1.7966620730003342,1.7955379486083984,1.7966620730003342,0.0011241243919357657,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:50,2.0,bandit,1.0,0.0,0.0,0.9411764705882355
1.0,1.0,1.0,1.0,1.0,0.25,1.0,0.75,1,0.0,38.0,38.0,-1.0,seed-12030-pa-0.65-pb-0.50,1.0,0.0,0.0,3.9512437185814275,bandit_abc,0.9807692307692307,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,3.0,3.0,0.9935271552531143,0.006472844746885663,seed-12030-pa-0.65-pb-0.50,5.03364569998304,1.0,3.0,3.0,1.0,51,2.398331036500167,1.7955379486083984,2.398331036500167,0.6027930878917687,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:51,3.0,bandit,1.0,0.0,0.0,1.0
1.0,1.0,1.0,1.0,1.0555555555555554,0.25,1.0555555555555554,0.8055555555555554,1,0.0,41.0,41.0,-1.0555555555555554,seed-12030-pa-0.65-pb-0.50,1.0555555555555554,0.0,0.0,3.970291913552122,bandit_abc,0.9811320754716981,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,3.0,-2.0,0.9942833866221218,0.0057166133778780315,seed-12030-pa-0.65-pb-0.50,5.15864569998304,1.0,3.0,3.0,1.0555555555555554,52,2.6991655182500836,1.7955379486083984,2.6991655182500836,0.9036275696416851,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:52,4.0,bandit,1.0,0.0,0.0,1.0555555555555554
1.0,1.0,1.0,1.0,1.108108108108108,0.25,1.108108108108108,0.8581081081081079,1,0.0,44.0,44.0,-1.108108108108108,seed-12030-pa-0.65-pb-0.50,1.108108108108108,0.0,0.0,3.9889840465642745,bandit_abc,0.9814814814814815,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,3.0,3.0,0.9926716219453647,0.007328378054635269,seed-12030-pa-0.65-pb-0.50,4.90864569998304,1.0,3.0,3.0,1.108108108108108,53,2.8495827591250418,1.7955379486083984,2.8495827591250418,1.0540448105166433,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:53,5.0,bandit,1.0,0.0,0.0,1.108108108108108
1.0,1.0,1.0,1.0,1.108108108108108,0.38095238095238093,1.108108108108108,0.727155727155727,1,0.0,47.0,47.0,-1.108108108108108,seed-12030-pa-0.65-pb-0.50,1.108108108108108,0.0,0.0,4.007333185232471,bandit_abc,0.9818181818181818,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,3.0,3.0,0.9976587928053496,0.002341207194650296,seed-12030-pa-0.65-pb-0.50,6.05474463538566,1.0,3.0,3.0,1.108108108108108,54,2.8495827591250418,2.397768974304199,2.8495827591250418,0.45181378482084256,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:54,6.0,bandit,1.0,0.0,0.0,1.108108108108108
1.0,1.0,1.0,1.0,1.1578947368421053,0.38095238095238093,1.1578947368421053,0.7769423558897244,1,0.0,50.0,50.0,-1.1578947368421053,seed-12030-pa-0.65-pb-0.50,1.1578947368421053,0.0,0.0,4.02535169073515,bandit_abc,0.9821428571428571,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,3.0,3.0,0.9965976548171709,0.0034023451828288608,seed-12030-pa-0.65-pb-0.50,5.679882179158078,1.0,3.0,3.0,1.1578947368421053,55,2.924791379562521,2.397768974304199,2.924791379562521,0.5270224052583217,1.0,B,validation,seed-12030-pa-0.65-pb-0.50:55,7.0,bandit,1.0,0.0,0.0,1.1578947368421053
1.0,1.0,1.0,1.0,1.1578947368421053,0.5,1.1578947368421053,0.6578947368421053,1,0.0,53.0,53.0,-1.1578947368421053,seed-12030-pa-0.65-pb-0.50,1.1578947368421053,0.0,0.0,4.04305126783455,bandit_abc,0.9824561403508771,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,3.0,3.0,0.9975705913909632,0.002429408609036711,seed-12030-pa-0.65-pb-0.50,6.017675057605601,1.0,3.0,3.0,1.1578947368421053,56,2.924791379562521,2.6988844871520996,2.924791379562521,0.22590689241042128,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:56,8.0,bandit,1.0,0.0,0.0,1.1578947368421053
1.0,1.0,1.0,1.0,1.2051282051282053,0.5,1.2051282051282053,0.7051282051282053,1,0.0,56.0,56.0,-1.2051282051282053,seed-12030-pa-0.65-pb-0.50,1.2051282051282053,0.0,0.0,4.060443010546419,bandit_abc,0.9827586206896551,1.25,0.0,0.65,0.5,1.25,1.25,3.0,3.0,3.0,3.0,3.0,0.9970672852757045,0.0029327147242954577,seed-12030-pa-0.65-pb-0.50,5.828889734292549,1.0,3.0,3.0,1.2051282051282053,57,2.9623956897812604,2.6988844871520996,2.9623956897812604,0.26351120262916083,1.0,A,validation,seed-12030-pa-0.65-pb-0.50:57,9.0,bandit,1.0,0.0,0.0,1.2051282051282053
