task,contrast_family,pair_id,matched,unmatched_fields,orientation_valid
bandit,continue_incentive,bandit-continue_incentive-dfc93ae0b70f63516f57,True,,True
bandit,continue_incentive,bandit-continue_incentive-2a20954f04bfbc9b5a0d,True,,True
bandit,continue_incentive,bandit-continue_incentive-3c6ddb810b7ff1919b3b,True,,True
bandit,continue_incentive,bandit-continue_incentive-fc80dcf2692b6f97a284,True,,True
bandit,continue_incentive,bandit-continue_incentive-edbcff1a0f7ed4f978ec,True,,True
bandit,continue_incentive,bandit-continue_incentive-d2e43c11678bba269969,True,,True
bandit,continue_incentive,bandit-continue_incentive-3ac4568d62e08c2565fd,True,,True
bandit,continue_incentive,bandit-continue_incentive-cf9db4c42b4e189c9e88,True,,True
bandit,continue_incentive,bandit-continue_incentive-ff9c6404c4656df0e31f,True,,True
bandit,continue_incentive,bandit-continue_incentive-ac47d88002ab71bd6220,True,,True
bandit,continue_incentive,bandit-continue_incentive-29f73f67ba4b54d388ae,True,,True
bandit,continue_incentive,bandit-continue_incentive-4737ad804c81fb7d7adf,True,,True
bandit,continue_incentive,bandit-continue_incentive-aecd31db5782363d6e4c,True,,True
bandit,continue_incentive,bandit-continue_incentive-378f84d7f8dbcb396c5e,True,,True
bandit,continue_incentive,bandit-continue_incentive-58ee7c754cb6ed893322,True,,True
bandit,continue_incentive,bandit-continue_incentive-25c4d3056518d8687d96,True,,True
bandit,continue_incentive,bandit-continue_incentive-c2441bd25deb587a98e3,True,,True
bandit,continue_incentive,bandit-continue_incentive-0b62369482999e681328,True,,True
bandit,continue_incentive,bandit-continue_incentive-10cbe58b127b60fc713d,True,,True
bandit,continue_incentive,bandit-continue_incentive-cce53615e64ad204da85,True,,True
bandit,continue_incentive,bandit-continue_incentive-b860ff99c24b72cc8deb,True,,True
bandit,continue_incentive,bandit-continue_incentive-3771b36263b28c460dd1,True,,True
bandit,continue_incentive,bandit-continue_incentive-74f5ace07518f38535a7,True,,True
bandit,continue_incentive,bandit-continue_incentive-23f390d689253cad5c2e,True,,True
bandit,continue_incentive,bandit-continue_incentive-c9ddabc7f629b23a7287,True,,True
bandit,continue_incentive,bandit-continue_incentive-d61886df0d0882b48fba,True,,True
bandit,continue_incentive,bandit-continue_incentive-8d3e827d27a5ffe040e0,True,,True
bandit,continue_incentive,bandit-continue_incentive-314d2ebd3d7df996255b,True,,True
bandit,continue_incentive,bandit-continue_incentive-620251607be5b02eef83,True,,True
bandit,continue_incentive,bandit-continue_incentive-e89acbce67d92c4fec6e,True,,True
bandit,continue_incentive,bandit-continue_incentive-8d47c6466c4c366f4d7e,True,,True
bandit,continue_incentive,bandit-continue_incentive-8e624df580e9cc3fa8e2,True,,True
bandit,continue_incentive,bandit-continue_incentive-9f830058cf3f581e40e1,True,,True
bandit,continue_incentive,bandit-continue_incentive-f8887ad01edeacb72419,True,,True
bandit,continue_incentive,bandit-continue_incentive-f0dacf6fa3e7165e4f66,True,,True
bandit,continue_incentive,bandit-continue_incentive-f8a55e630a7ecc07e2e8,True,,True
bandit,continue_incentive,bandit-continue_incentive-924838cc5621d80abf67,True,,True
bandit,continue_incentive,bandit-continue_incentive-ae227a2e3d628c422baf,True,,True
bandit,continue_incentive,bandit-continue_incentive-8ba538da6f0cf2d820c9,True,,True
bandit,continue_incentive,bandit-continue_incentive-96b9a7b37fe01d219984,True,,True
bandit,continue_incentive,bandit-continue_incentive-0ad5487e94c2662b243e,True,,True
bandit,continue_incentive,bandit-continue_incentive-6c93b347576dab850aee,True,,True
bandit,continue_incentive,bandit-continue_incentive-4198e4eb51cea25d57ef,True,,True
bandit,continue_incentive,bandit-continue_incentive-22b206fa19e2520ecbc2,True,,True
bandit,continue_incentive,bandit-continue_incentive-b196e63b45e77b3e9b86,True,,True
bandit,continue_incentive,bandit-continue_incentive-27c21d788a11b40b42bc,True,,True
bandit,continue_incentive,bandit-continue_incentive-d1f15d7019c4864deab1,True,,True
bandit,continue_incentive,bandit-continue_incentive-40ecc0d520dcbac6b807,True,,True
bandit,continue_incentive,bandit-continue_incentive-3f780ad9f08a89bdbdb4,True,,True
bandit,continue_incentive,bandit-continue_incentive-b056fe7f495dcdf9388c,True,,True
bandit,continue_incentive,bandit-continue_incentive-e625df383a08ae76edf5,True,,True
bandit,continue_incentive,bandit-continue_incentive-a7ea70cf4c9da83f9142,True,,True
bandit,continue_incentive,bandit-continue_incentive-07cda0e953f377c2ce88,True,,True
bandit,continue_incentive,bandit-continue_incentive-f9c73f3c03750537340d,True,,True
bandit,continue_incentive,bandit-continue_incentive-ecd07fe03a0d1f4eaf6b,True,,True
bandit,continue_incentive,bandit-continue_incentive-ad3c25db82c68c154c5c,True,,True
bandit,continue_incentive,bandit-continue_incentive-c50932f25eb1848c15b7,True,,True
bandit,continue_incentive,bandit-continue_incentive-34ff48b9f17897651a27,True,,True
bandit,continue_incentive,bandit-continue_incentive-413299b0cf325d1464a6,True,,True
bandit,continue_incentive,bandit-continue_incentive-da65df5646ac6e8daa10,True,,True
bandit,continue_incentive,bandit-continue_incentive-de199dd1afbe3d9793e0,True,,True
bandit,continue_incentive,bandit-continue_incentive-e8f9d57dd7d19d982b26,True,,True
bandit,continue_incentive,bandit-continue_incentive-756748892ceeec84e318,True,,True
bandit,continue_incentive,bandit-continue_incentive-5014515a7bf02c654d82,True,,True
bandit,continue_incentive,bandit-continue_incentive-e0ff230ab3e41b080d25,True,,True
bandit,continue_incentive,bandit-continue_incentive-eae07363015d2f5a793e,True,,True
bandit,continue_incentive,bandit-continue_incentive-ca8693e1f431c13487fa,True,,True
bandit,continue_incentive,bandit-continue_incentive-bc921d1fbf01439457a6,True,,True
bandit,continue_incentive,bandit-continue_incentive-8e932621d541206a96ac,True,,True
bandit,continue_incentive,bandit-continue_incentive-f14ee6dd1d7343518f04,True,,True
bandit,continue_incentive,bandit-continue_incentive-cb673028be795a9fd5a7,True,,True
bandit,continue_incentive,bandit-continue_incentive-87f69ef7b5a06a447272,True,,True
bandit,continue_incentive,bandit-continue_incentive-412c9b3f56f8a00d2c34,True,,True
bandit,continue_incentive,bandit-continue_incentive-3912ca9576c6e6adcce9,True,,True
bandit,continue_incentive,bandit-continue_incentive-98698f6cb6a3f806755b,True,,True
bandit,continue_incentive,bandit-continue_incentive-e1dc3cfbb5f81fbd4fc9,True,,True
bandit,continue_incentive,bandit-continue_incentive-2153d1c36102f8f2544b,True,,True
bandit,continue_incentive,bandit-continue_incentive-52609065eba1cbd9ea2c,True,,True
bandit,continue_incentive,bandit-continue_incentive-e9eda8b6be8acf6a509e,True,,True
bandit,continue_incentive,bandit-continue_incentive-ff4fa5ac81f6b969da35,True,,True
bandit,continue_incentive,bandit-continue_incentive-26d01ee8b91306f6bfea,True,,True
bandit,continue_incentive,bandit-continue_incentive-c5e5dd55dbd0f479c3d3,True,,True
bandit,continue_incentive,bandit-continue_incentive-bad23944b190f2bf9d47,True,,True
bandit,continue_incentive,bandit-continue_incentive-5ded98c11a6453e82930,True,,True
bandit,continue_incentive,bandit-continue_incentive-9fad4c698839d86f5c40,True,,True
bandit,continue_incentive,bandit-continue_incentive-72339032281d0dead7c9,True,,True
bandit,continue_incentive,bandit-continue_incentive-5e61a639ac80bbb0174f,True,,True
bandit,continue_incentive,bandit-continue_incentive-bd4a21b6f6fa6262f0db,True,,True
bandit,continue_incentive,bandit-continue_incentive-449c1aab2c374368a58f,True,,True
bandit,continue_incentive,bandit-continue_incentive-ada715e6e390a1f2e070,True,,True
bandit,continue_incentive,bandit-continue_incentive-ee47731cfabb1a99ab34,True,,True
bandit,continue_incentive,bandit-continue_incentive-d193e6386c1fc50fab89,True,,True
bandit,continue_incentive,bandit-continue_incentive-2089e5d08c63eb439048,True,,True
bandit,continue_incentive,bandit-continue_incentive-d52ef875caebe583230b,True,,True
bandit,continue_incentive,bandit-continue_incentive-00403dd518f6dd5dace7,True,,True
bandit,continue_incentive,bandit-continue_incentive-3a8fbed61d6dd21fcac2,True,,True
bandit,continue_incentive,bandit-continue_incentive-8136aae96e186221648b,True,,True
bandit,continue_incentive,bandit-continue_incentive-8ffdb8e76bc6c2272294,True,,True
bandit,continue_incentive,bandit-continue_incentive-570dbc199fddb9580053,True,,True
bandit,continue_incentive,bandit-continue_incentive-4a9051c5bfae0fa1d0ce,True,,True
bandit,continue_incentive,bandit-continue_incentive-a329578bb9527431df03,True,,True
bandit,continue_incentive,bandit-continue_incentive-b8e53771901adb02782d,True,,True
bandit,continue_incentive,bandit-continue_incentive-5540fd402c2f146ec585,True,,True
bandit,continue_incentive,bandit-continue_incentive-6fc80f90ee1da2b29552,True,,True
bandit,continue_incentive,bandit-continue_incentive-a34780251cc351f2309b,True,,True
bandit,continue_incentive,bandit-continue_incentive-96055f5203b9166b3068,True,,True
bandit,continue_incentive,bandit-continue_incentive-118fc31c2534e3a634db,True,,True
bandit,continue_incentive,bandit-continue_incentive-afb0098029dfa1b13890,True,,True
bandit,continue_incentive,bandit-continue_incentive-ac55c46a8ab92ce78c68,True,,True
bandit,continue_incentive,bandit-continue_incentive-22b358c8d9608dba2d7d,True,,True
bandit,continue_incentive,bandit-continue_incentive-e924af56cbbaa12a309a,True,,True
bandit,continue_incentive,bandit-continue_incentive-02bccda413fbea8d3a8c,True,,True
bandit,continue_incentive,bandit-continue_incentive-7b98d8ed2bebb82faf0d,True,,True
bandit,continue_incentive,bandit-continue_incentive-abb1ac4198e0d8176edc,True,,True
bandit,continue_incentive,bandit-continue_incentive-a6d7ab5ae808f67de9e5,True,,True
bandit,continue_incentive,bandit-continue_incentive-bd555baa554486a79fe5,True,,True
bandit,continue_incentive,bandit-continue_incentive-15f4af1b28902c37aaea,True,,True
bandit,continue_incentive,bandit-continue_incentive-b23693cb5dd0e956a0d1,True,,True
bandit,continue_incentive,bandit-continue_incentive-b5cc42c9652ec660d681,True,,True
bandit,continue_incentive,bandit-continue_incentive-2fea84e08bdc5f468912,True,,True
bandit,continue_incentive,bandit-continue_incentive-293dd553f3649147b93e,True,,True
bandit,continue_incentive,bandit-continue_incentive-4cf78eae366082a23da2,True,,True
bandit,continue_incentive,bandit-continue_incentive-1a5d17d986938cca0f2e,True,,True
bandit,continue_incentive,bandit-continue_incentive-c86916f93863e280e76f,True,,True
bandit,continue_incentive,bandit-continue_incentive-0841497d178a9bcd645c,True,,True
bandit,continue_incentive,bandit-continue_incentive-c7cb886f05188b6d064e,True,,True
bandit,continue_incentive,bandit-continue_incentive-73a1efa0da8ea00e1397,True,,True
bandit,continue_incentive,bandit-continue_incentive-debe3be36f7262a26ad2,True,,True
bandit,continue_incentive,bandit-continue_incentive-95b87424587fb2b1841f,True,,True
bandit,continue_incentive,bandit-continue_incentive-022f27a0d5dca262e0ed,True,,True
bandit,continue_incentive,bandit-continue_incentive-286943439465f0cff017,True,,True
bandit,continue_incentive,bandit-continue_incentive-68e36968518268287a29,True,,True
bandit,continue_incentive,bandit-continue_incentive-8937d780965174d81713,True,,True
bandit,continue_incentive,bandit-continue_incentive-dca45596f100c04a06d3,True,,True
bandit,continue_incentive,bandit-continue_incentive-ddf8bee9c92d3a23b4e9,True,,True
bandit,continue_incentive,bandit-continue_incentive-6718abc29b2c63fd3a6a,True,,True
bandit,continue_incentive,bandit-continue_incentive-85abc5f9a1a3afdc35e1,True,,True
bandit,continue_incentive,bandit-continue_incentive-7cd32b39d9078cb536c7,True,,True
bandit,continue_incentive,bandit-continue_incentive-c172adb049f04c3f1622,True,,True
bandit,continue_incentive,bandit-continue_incentive-496db3faefaf5c6df9b8,True,,True
bandit,continue_incentive,bandit-continue_incentive-b028cda9163e13834d21,True,,True
bandit,continue_incentive,bandit-continue_incentive-b34bcd937560e04278bc,True,,True
bandit,continue_incentive,bandit-continue_incentive-1bc9c0c620f8929d4289,True,,True
bandit,continue_incentive,bandit-continue_incentive-18a9d36b991f761210ab,True,,True
bandit,continue_incentive,bandit-continue_incentive-c99d4d5d452e31986296,True,,True
bandit,continue_incentive,bandit-continue_incentive-1522bdd51f3b75079585,True,,True
bandit,continue_incentive,bandit-continue_incentive-ae0005ed12a64f54840a,True,,True
bandit,continue_incentive,bandit-continue_incentive-390311ca0506bec73648,True,,True
bandit,continue_incentive,bandit-continue_incentive-8ab7b5988bea5cd7e138,True,,True
bandit,continue_incentive,bandit-continue_incentive-709e8db49993bc81334c,True,,True
bandit,continue_incentive,bandit-continue_incentive-b246a57ae6f46f231b81,True,,True
bandit,continue_incentive,bandit-continue_incentive-b091a1d0dee65c57f3ca,True,,True
bandit,continue_incentive,bandit-continue_incentive-394dc8119fb15d02f31e,True,,True
bandit,continue_incentive,bandit-continue_incentive-f22da439a2ffa7e88e6e,True,,True
bandit,continue_incentive,bandit-continue_incentive-6351a4dd8b18b87bbb40,True,,True
bandit,continue_incentive,bandit-continue_incentive-61b9fee7bffd1d21ec64,True,,True
bandit,continue_incentive,bandit-continue_incentive-bf9b3c1495ac97d1b02f,True,,True
bandit,continue_incentive,bandit-continue_incentive-e5f170adca4d235586bb,True,,True
bandit,continue_incentive,bandit-continue_incentive-ce5ed9927cfb84089392,True,,True
bandit,continue_incentive,bandit-continue_incentive-75186b6444ec80a66664,True,,True
bandit,continue_incentive,bandit-continue_incentive-bdb9db3acabf6957bb56,True,,True
bandit,continue_incentive,bandit-continue_incentive-a8ac47ae1f9cf2c38df8,True,,True
bandit,continue_incentive,bandit-continue_incentive-9565e983c325844fa154,True,,True
bandit,continue_incentive,bandit-continue_incentive-cadc4bb1274fe1ee3044,True,,True
bandit,continue_incentive,bandit-continue_incentive-0fce8b244e3a383e21ae,True,,True
bandit,continue_incentive,bandit-continue_incentive-a54c62b1b819eeac2d62,True,,True
bandit,continue_incentive,bandit-continue_incentive-3e196e591bf7b6605ece,True,,True
bandit,continue_incentive,bandit-continue_incentive-26599a770839b2f57d64,True,,True
bandit,continue_incentive,bandit-continue_incentive-b0e6a9f4f23bcd8faf10,True,,True
bandit,continue_incentive,bandit-continue_incentive-35cc07d23a4e2eb0211d,True,,True
bandit,continue_incentive,bandit-continue_incentive-1b9cb176e045c1151fe3,True,,True
bandit,continue_incentive,bandit-continue_incentive-c531a4ebbe9fa3de6d15,True,,True
bandit,continue_incentive,bandit-continue_incentive-ecba2073f3522f32e6cd,True,,True
bandit,continue_incentive,bandit-continue_incentive-7f707f408f51eac893aa,True,,True
bandit,continue_incentive,bandit-continue_incentive-028a467f8efe82145d0b,True,,True
bandit,continue_incentive,bandit-continue_incentive-5d32b963bc58e9dabb75,True,,True
bandit,continue_incentive,bandit-continue_incentive-914f6af4acea0a1c4328,True,,True
bandit,continue_incentive,bandit-continue_incentive-e1f87bb33df8e3dbd3bb,True,,True
bandit,continue_incentive,bandit-continue_incentive-aa1665d0d4b868f95cfe,True,,True
bandit,continue_incentive,bandit-continue_incentive-77f77cdaa3f6a99a953f,True,,True
bandit,continue_incentive,bandit-continue_incentive-ca4fc02c127c0fbd6f56,True,,True
bandit,continue_incentive,bandit-continue_incentive-da722ce6b3847dd41312,True,,True
bandit,continue_incentive,bandit-continue_incentive-e88b38f8343b5bd56855,True,,True
bandit,continue_incentive,bandit-continue_incentive-8d68d6a18b2f50b63988,True,,True
bandit,continue_incentive,bandit-continue_incentive-b2ed8e4b112d50e793d6,True,,True
bandit,continue_incentive,bandit-continue_incentive-c4d4620735c52be4265d,True,,True
bandit,continue_incentive,bandit-continue_incentive-fea31c832c41ad41f95d,True,,True
bandit,continue_incentive,bandit-continue_incentive-a5545b9e834d1f98d390,True,,True
bandit,continue_incentive,bandit-continue_incentive-6bf37893178abad9a2c2,True,,True
bandit,continue_incentive,bandit-continue_incentive-546d44f5fa42c7059e90,True,,True
bandit,continue_incentive,bandit-continue_incentive-7cd5dc569f718ede37bb,True,,True
bandit,continue_incentive,bandit-continue_incentive-834c6b206d2415318a6f,True,,True
bandit,continue_incentive,bandit-continue_incentive-59237b00f1988d56ada7,True,,True
bandit,continue_incentive,bandit-continue_incentive-d440c4389397fd24e06a,True,,True
bandit,continue_incentive,bandit-continue_incentive-856d2b9e3e3b0cad3000,True,,True
bandit,continue_incentive,bandit-continue_incentive-3096636afc0158ba458e,True,,True
bandit,continue_incentive,bandit-continue_incentive-11b2d4b6a55d61787758,True,,True
bandit,continue_incentive,bandit-continue_incentive-e9bc99a2397f55d2e2fb,True,,True
