task,pair_id,condition_id,split,seed,timing_environment,reward_magnitude,opportunity_cost,quit_payoff,ratio_schedule,effort_cost,outside_option,prior_investment,remaining_steps,step_cost,success_probability,exposure_type,exposure_trials,transfer_success_probability,transfer_cost,max_transfer_attempts,base_success_probability,clue_increment,attempt_cost,solution_reward,restart_value,max_attempts
sunk_cost,sunk_cost-pair-0241176,sunk_cost-67d6110c9b8e,train,241176,,14.0,,,,,6.0,10.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241177,sunk_cost-2daf773092f7,train,241177,,7.0,,,,,2.0,0.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241178,sunk_cost-0753897e53e5,validation,241178,,7.0,,,,,2.0,0.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241179,sunk_cost-112f48d2760d,train,241179,,14.0,,,,,2.0,0.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241180,sunk_cost-d339aede7fc4,train,241180,,7.0,,,,,6.0,0.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241181,sunk_cost-c7aef33d61ce,train,241181,,14.0,,,,,6.0,0.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241182,sunk_cost-e5e411d431d0,validation,241182,,7.0,,,,,6.0,10.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241183,sunk_cost-52f76e76587d,test,241183,,7.0,,,,,6.0,4.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241184,sunk_cost-16815ee19bf6,train,241184,,14.0,,,,,6.0,4.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241185,sunk_cost-aa064d34d59c,train,241185,,14.0,,,,,2.0,0.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241186,sunk_cost-43dec1261743,test,241186,,7.0,,,,,2.0,10.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241187,sunk_cost-6f5ae32438b2,validation,241187,,14.0,,,,,6.0,10.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241188,sunk_cost-7f13f67962c7,train,241188,,7.0,,,,,6.0,10.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241189,sunk_cost-76c2770ca4ab,train,241189,,7.0,,,,,2.0,4.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241190,sunk_cost-8e2646620404,test,241190,,7.0,,,,,2.0,10.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241191,sunk_cost-1182fa1c1722,train,241191,,7.0,,,,,2.0,0.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241192,sunk_cost-631a1fcbeed0,validation,241192,,14.0,,,,,2.0,4.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241193,sunk_cost-325c846ffa67,train,241193,,14.0,,,,,6.0,0.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241194,sunk_cost-470a607a915a,validation,241194,,14.0,,,,,6.0,4.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241195,sunk_cost-18411ce9bf4b,test,241195,,7.0,,,,,6.0,4.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241196,sunk_cost-eb8f91ed97f7,test,241196,,7.0,,,,,2.0,4.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241197,sunk_cost-3f1c565422fb,train,241197,,7.0,,,,,6.0,4.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241198,sunk_cost-0697bd5239b3,test,241198,,7.0,,,,,6.0,10.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241199,sunk_cost-623554ed5d41,train,241199,,7.0,,,,,6.0,10.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241200,sunk_cost-0428f95c8bfe,train,241200,,14.0,,,,,6.0,4.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241201,sunk_cost-a0ec6d0e955f,test,241201,,14.0,,,,,6.0,4.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241202,sunk_cost-de84743d6a3f,validation,241202,,7.0,,,,,2.0,0.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241203,sunk_cost-f116661ac76e,train,241203,,7.0,,,,,2.0,10.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241204,sunk_cost-0cc3e5a81902,test,241204,,14.0,,,,,2.0,10.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241205,sunk_cost-bdd156d80b67,train,241205,,7.0,,,,,2.0,0.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241206,sunk_cost-0ec6f97c123a,train,241206,,14.0,,,,,2.0,0.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241207,sunk_cost-3d185a240a8e,validation,241207,,7.0,,,,,2.0,0.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241208,sunk_cost-287d6e94facd,train,241208,,14.0,,,,,2.0,0.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241209,sunk_cost-53bcca72e1f7,train,241209,,14.0,,,,,2.0,4.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241210,sunk_cost-363c57aa9b71,train,241210,,14.0,,,,,2.0,10.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241211,sunk_cost-79bfadc46d63,validation,241211,,7.0,,,,,6.0,0.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241212,sunk_cost-509500bf6f3b,validation,241212,,14.0,,,,,6.0,10.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241213,sunk_cost-cb535e9807d9,train,241213,,14.0,,,,,6.0,4.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241214,sunk_cost-6679b82ab9bd,train,241214,,7.0,,,,,6.0,10.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241215,sunk_cost-ee89ea5a6471,train,241215,,7.0,,,,,6.0,10.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241216,sunk_cost-5cf94d8ea29b,validation,241216,,7.0,,,,,6.0,4.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241217,sunk_cost-6affe226d4d8,train,241217,,14.0,,,,,2.0,0.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241218,sunk_cost-92d7fea45a3b,train,241218,,14.0,,,,,2.0,0.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241219,sunk_cost-a8e1dd4412f4,train,241219,,7.0,,,,,6.0,0.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241220,sunk_cost-c20a7b184e57,train,241220,,14.0,,,,,6.0,0.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241221,sunk_cost-159ad9624d7e,train,241221,,14.0,,,,,6.0,10.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241222,sunk_cost-6cc065814122,test,241222,,14.0,,,,,2.0,10.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241223,sunk_cost-9c6be48ea7d5,train,241223,,14.0,,,,,2.0,4.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241224,sunk_cost-7bfed9956393,train,241224,,7.0,,,,,6.0,0.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241225,sunk_cost-e8d8378a8286,train,241225,,14.0,,,,,2.0,10.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241226,sunk_cost-89f25db1caf8,train,241226,,7.0,,,,,6.0,4.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241227,sunk_cost-e80a9a6adbd4,train,241227,,7.0,,,,,6.0,10.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241228,sunk_cost-2fbeae71a5bf,train,241228,,7.0,,,,,6.0,10.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241229,sunk_cost-38c54d40a529,test,241229,,14.0,,,,,6.0,0.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241230,sunk_cost-0764a4e6d1d7,train,241230,,7.0,,,,,6.0,0.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241231,sunk_cost-a3ad2c35c50f,validation,241231,,7.0,,,,,6.0,4.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241232,sunk_cost-a6a4d9a0aa3a,validation,241232,,7.0,,,,,2.0,10.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241233,sunk_cost-204c258a0e44,train,241233,,14.0,,,,,6.0,10.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241234,sunk_cost-f21fc37e133a,test,241234,,7.0,,,,,2.0,0.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241235,sunk_cost-858fc3a8c8dd,train,241235,,14.0,,,,,2.0,4.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241236,sunk_cost-454ba9546e3d,train,241236,,7.0,,,,,6.0,4.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241237,sunk_cost-c29947f0f6e9,train,241237,,7.0,,,,,2.0,10.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241238,sunk_cost-07f7b2292454,train,241238,,14.0,,,,,6.0,0.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241239,sunk_cost-b18b63d40708,validation,241239,,14.0,,,,,6.0,4.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241240,sunk_cost-0ca2b1ac170b,train,241240,,14.0,,,,,2.0,10.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241241,sunk_cost-56b6e8b8fa0e,train,241241,,14.0,,,,,6.0,0.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241242,sunk_cost-261caf80cf44,train,241242,,14.0,,,,,6.0,4.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241243,sunk_cost-a331a2e0c8ab,test,241243,,14.0,,,,,6.0,10.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241244,sunk_cost-06f9dfeb789d,train,241244,,7.0,,,,,2.0,4.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241245,sunk_cost-53578e7dd1f2,test,241245,,14.0,,,,,2.0,4.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241246,sunk_cost-ff3787a8b7d6,train,241246,,7.0,,,,,2.0,0.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241247,sunk_cost-91992921df6b,train,241247,,14.0,,,,,2.0,0.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241248,sunk_cost-7f5a94c0d64a,train,241248,,14.0,,,,,6.0,0.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241249,sunk_cost-6790626c3c80,validation,241249,,14.0,,,,,6.0,10.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241250,sunk_cost-24459e928432,train,241250,,7.0,,,,,2.0,10.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241251,sunk_cost-713c6f78dd59,train,241251,,14.0,,,,,2.0,4.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241252,sunk_cost-4c0548dc56ec,train,241252,,14.0,,,,,2.0,10.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241253,sunk_cost-2f4b9a3834b0,train,241253,,7.0,,,,,2.0,4.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241254,sunk_cost-6461cdda9b19,train,241254,,7.0,,,,,6.0,0.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241255,sunk_cost-4930f5da8a64,train,241255,,7.0,,,,,2.0,4.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241256,sunk_cost-f5f3374387ad,validation,241256,,7.0,,,,,2.0,10.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241257,sunk_cost-bc1b379e62cc,validation,241257,,14.0,,,,,2.0,4.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241258,sunk_cost-cb7108ca9cb7,train,241258,,7.0,,,,,2.0,10.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241259,sunk_cost-c1f43b59c080,test,241259,,7.0,,,,,2.0,4.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241260,sunk_cost-5d30376ca73e,train,241260,,14.0,,,,,2.0,0.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241261,sunk_cost-4700c522a134,train,241261,,14.0,,,,,6.0,4.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241262,sunk_cost-7e4ed7866f2b,train,241262,,7.0,,,,,2.0,4.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241263,sunk_cost-d6737b1e607b,train,241263,,7.0,,,,,6.0,0.0,2.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241264,sunk_cost-b7fb7a449023,train,241264,,14.0,,,,,2.0,10.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241265,sunk_cost-68f5e202eadc,train,241265,,7.0,,,,,2.0,4.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241266,sunk_cost-ee97a9fe65f2,train,241266,,14.0,,,,,6.0,0.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241267,sunk_cost-254d86125d82,train,241267,,14.0,,,,,2.0,10.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241268,sunk_cost-cf87cba00e4e,train,241268,,7.0,,,,,6.0,4.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241269,sunk_cost-6a150a162316,train,241269,,7.0,,,,,6.0,0.0,2.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241270,sunk_cost-c2f08a31985a,test,241270,,14.0,,,,,2.0,4.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241271,sunk_cost-8c737b87a01b,train,241271,,14.0,,,,,6.0,10.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241272,sunk_cost-67d6110c9b8e,train,241272,,14.0,,,,,6.0,10.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241273,sunk_cost-2daf773092f7,train,241273,,7.0,,,,,2.0,0.0,2.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241274,sunk_cost-0753897e53e5,train,241274,,7.0,,,,,2.0,0.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241275,sunk_cost-112f48d2760d,train,241275,,14.0,,,,,2.0,0.0,4.0,4.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241276,sunk_cost-d339aede7fc4,train,241276,,7.0,,,,,6.0,0.0,2.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241277,sunk_cost-c7aef33d61ce,validation,241277,,14.0,,,,,6.0,0.0,4.0,2.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241278,sunk_cost-e5e411d431d0,train,241278,,7.0,,,,,6.0,10.0,4.0,2.0,0.75,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241279,sunk_cost-52f76e76587d,train,241279,,7.0,,,,,6.0,4.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241280,sunk_cost-16815ee19bf6,train,241280,,14.0,,,,,6.0,4.0,4.0,4.0,0.45,,,,,,,,,,,
sunk_cost,sunk_cost-pair-0241281,sunk_cost-aa064d34d59c,test,241281,,14.0,,,,,2.0,0.0,2.0,4.0,0.45,,,,,,,,,,,
controllability,controllability-pair-0281026,controllability-f720e977f483,train,281026,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281027,controllability-9f85fc27ff8d,train,281027,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281028,controllability-80693296cd52,train,281028,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281029,controllability-db0db669dd9e,train,281029,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281030,controllability-d5440ebccfd6,validation,281030,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281031,controllability-feb75e11f20f,train,281031,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281032,controllability-e6d643d10fbe,test,281032,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281033,controllability-8b92010f69f1,test,281033,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281034,controllability-f720e977f483,test,281034,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281035,controllability-9f85fc27ff8d,train,281035,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281036,controllability-80693296cd52,train,281036,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281037,controllability-db0db669dd9e,train,281037,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281038,controllability-d5440ebccfd6,train,281038,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281039,controllability-feb75e11f20f,train,281039,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281040,controllability-e6d643d10fbe,train,281040,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281041,controllability-8b92010f69f1,train,281041,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281042,controllability-f720e977f483,train,281042,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281043,controllability-9f85fc27ff8d,train,281043,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281044,controllability-80693296cd52,train,281044,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281045,controllability-db0db669dd9e,test,281045,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281046,controllability-d5440ebccfd6,test,281046,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281047,controllability-feb75e11f20f,test,281047,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281048,controllability-e6d643d10fbe,train,281048,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281049,controllability-8b92010f69f1,validation,281049,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281050,controllability-f720e977f483,train,281050,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281051,controllability-9f85fc27ff8d,validation,281051,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281052,controllability-80693296cd52,train,281052,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281053,controllability-db0db669dd9e,train,281053,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281054,controllability-d5440ebccfd6,train,281054,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281055,controllability-feb75e11f20f,train,281055,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281056,controllability-e6d643d10fbe,train,281056,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281057,controllability-8b92010f69f1,train,281057,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281058,controllability-f720e977f483,validation,281058,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281059,controllability-9f85fc27ff8d,validation,281059,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281060,controllability-80693296cd52,train,281060,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281061,controllability-db0db669dd9e,train,281061,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281062,controllability-d5440ebccfd6,test,281062,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281063,controllability-feb75e11f20f,train,281063,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281064,controllability-e6d643d10fbe,train,281064,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281065,controllability-8b92010f69f1,train,281065,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281066,controllability-f720e977f483,train,281066,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281067,controllability-9f85fc27ff8d,validation,281067,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281068,controllability-80693296cd52,train,281068,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281069,controllability-db0db669dd9e,train,281069,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281070,controllability-d5440ebccfd6,train,281070,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281071,controllability-feb75e11f20f,test,281071,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281072,controllability-e6d643d10fbe,train,281072,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281073,controllability-8b92010f69f1,train,281073,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281074,controllability-f720e977f483,validation,281074,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281075,controllability-9f85fc27ff8d,train,281075,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281076,controllability-80693296cd52,test,281076,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281077,controllability-db0db669dd9e,train,281077,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281078,controllability-d5440ebccfd6,train,281078,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281079,controllability-feb75e11f20f,validation,281079,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281080,controllability-e6d643d10fbe,test,281080,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281081,controllability-8b92010f69f1,validation,281081,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281082,controllability-f720e977f483,train,281082,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281083,controllability-9f85fc27ff8d,validation,281083,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281084,controllability-80693296cd52,test,281084,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281085,controllability-db0db669dd9e,train,281085,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281086,controllability-d5440ebccfd6,validation,281086,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281087,controllability-feb75e11f20f,test,281087,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281088,controllability-e6d643d10fbe,train,281088,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281089,controllability-8b92010f69f1,test,281089,,,,,,,,,,,,uncontrollable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281090,controllability-f720e977f483,train,281090,,,,,,,,,,,,uncontrollable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281091,controllability-9f85fc27ff8d,validation,281091,,,,,,,,,,,,controllable,10.0,0.35,1.0,8.0,,,,,,
controllability,controllability-pair-0281092,controllability-80693296cd52,train,281092,,,,,,,,,,,,controllable,10.0,0.7,1.0,8.0,,,,,,
controllability,controllability-pair-0281093,controllability-db0db669dd9e,train,281093,,,,,,,,,,,,uncontrollable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281094,controllability-d5440ebccfd6,train,281094,,,,,,,,,,,,controllable,10.0,0.7,3.0,8.0,,,,,,
controllability,controllability-pair-0281095,controllability-feb75e11f20f,train,281095,,,,,,,,,,,,controllable,10.0,0.35,3.0,8.0,,,,,,
controllability,controllability-pair-0281096,controllability-e6d643d10fbe,train,281096,,,,,,,,,,,,uncontrollable,10.0,0.7,3.0,8.0,,,,,,
